tipo,latitude,longitude,bright,date,admin2,admin3,country_code,country_es
24h,47.87478,33.41391,295.86, 3 de agosto,Kryvyi Rih,Región de dnipropetrovsk,UA,Ucrania
24h,47.86605,33.42971,296.93, 3 de agosto,Kryvyi Rih,Región de dnipropetrovsk,UA,Ucrania
24h,48.74705,26.60706,307.96, 3 de agosto,Humenets Comunidad rural,Región de Khmelnytsky,UA,Ucrania
24h,48.97557,24.70877,310.82, 3 de agosto,Comunidad rural de Yamnitsky,Región de Ivano-Frankivsk,UA,Ucrania
24h,45.30531,28.89597,333.15, 3 de agosto,Comunidad de Izmail City,Región de ODESA,UA,Ucrania
24h,45.30721,28.89677,322.64, 3 de agosto,Comunidad de Izmail City,Región de ODESA,UA,Ucrania
24h,45.30349,28.89518,333.89, 3 de agosto,Comunidad de Izmail City,Región de ODESA,UA,Ucrania
24h,45.20741,19.70995,304.23, 3 de agosto,Municipio de beocina,Vojvodina,RS,Serbia
24h,44.60078,20.97594,317.19, 3 de agosto,Ciudad de Smederevo,Serbia central,RS,Serbia
24h,44.60007,20.98083,305.56, 3 de agosto,Ciudad de Smederevo,Serbia central,RS,Serbia
24h,44.59747,20.97501,312.02, 3 de agosto,Ciudad de Smederevo,Serbia central,RS,Serbia
24h,43.23486,27.59283,305.55, 3 de agosto,Virgen,Varna,BG,Bulgaria
24h,44.07947,22.10376,302.92, 3 de agosto,Boro,Serbia central,RS,Serbia
24h,44.52771,18.52629,303.03, 3 de agosto,Lukavac,Tuzla Cantón,BA,Bosnia y Herzegovina
24h,44.01317,19.88999,300.56, 3 de agosto,Municipio de Kosjerić,Serbia central,RS,Serbia
24h,44.21532,17.89229,299.81, 3 de agosto,Zenica,Zenica-Doboj Cantón,BA,Bosnia y Herzegovina
24h,44.1174,18.1138,300.14, 3 de agosto,Kakanj,Zenica-Doboj Cantón,BA,Bosnia y Herzegovina
24h,42.71601,24.17012,330.37, 3 de agosto,Depósito,Sofía,BG,Bulgaria
24h,42.71514,24.17501,316.83, 3 de agosto,Depósito,Sofía,BG,Bulgaria
24h,41.44746,21.94083,330.17, 3 de agosto,Municipio de Kavadarci,Vardar sr,MK,Macedonia del Norte
24h,41.44419,21.93989,340.23, 3 de agosto,Municipio de Kavadarci,Vardar sr,MK,Macedonia del Norte
24h,41.17381,20.95537,300.8, 3 de agosto,Municipio de Ohrid,Southwestern Sr,MK,Macedonia del Norte
24h,36.87863,6.95276,327.61, 3 de agosto,Skikda ⵙⴽⵉⴽⴷⴰ skikda,En el skik,DZ,Argelia
24h,36.87909,6.94254,314.79, 3 de agosto,Skikda ⵙⴽⵉⴽⴷⴰ skikda,En el skik,DZ,Argelia
24h,36.87886,6.94765,308.26, 3 de agosto,Skikda ⵙⴽⵉⴽⴷⴰ skikda,En el skik,DZ,Argelia
24h,36.87162,6.97821,320.62, 3 de agosto,Skikda ⵙⴽⵉⴽⴷⴰ skikda,En el skik,DZ,Argelia
24h,36.86697,6.95176,328.71, 3 de agosto,Skikda ⵙⴽⵉⴽⴷⴰ skikda,En el skik,DZ,Argelia
24h,36.87923,6.9519,335.34, 3 de agosto,Skikda ⵙⴽⵉⴽⴷⴰ skikda,En el skik,DZ,Argelia
24h,36.87976,6.9417,317.65, 3 de agosto,Skikda ⵙⴽⵉⴽⴷⴰ skikda,En el skik,DZ,Argelia
24h,36.87208,6.97735,322.08, 3 de agosto,Skikda ⵙⴽⵉⴽⴷⴰ skikda,En el skik,DZ,Argelia
24h,36.86758,6.95094,313.77, 3 de agosto,Skikda ⵙⴽⵉⴽⴷⴰ skikda,En el skik,DZ,Argelia
24h,36.86732,6.95605,313.7, 3 de agosto,Skikda ⵙⴽⵉⴽⴷⴰ skikda,En el skik,DZ,Argelia
24h,36.7628,7.30753,316.73, 3 de agosto,Bekkouche Lakhdar ⴱⴻⴽⴽⵓⵛ ⵍⴻⵅⴹⴻⵔ Green Kush,En el skik,DZ,Argelia
24h,36.74781,6.2552,333.31, 3 de agosto,El Milia ⵍⵎⵉⵍⵉⵢⴰ milla,Jijel,DZ,Argelia
24h,36.74805,6.24965,307.48, 3 de agosto,El Milia ⵍⵎⵉⵍⵉⵢⴰ milla,Jijel,DZ,Argelia
24h,36.6866,4.72871,304.5, 3 de agosto,Clima fenaïa,Béjaïa,DZ,Argelia
24h,36.47958,2.74353,315.36, 3 de agosto,Chifa ⵛⵛⵉⴼⴻⵝ labio,Blida,DZ,Argelia
24h,36.48412,2.7445,315.98, 3 de agosto,Chifa ⵛⵛⵉⴼⴻⵝ labio,Blida,DZ,Argelia
24h,36.08835,6.80131,304.8, 3 de agosto,Sigus ⵙⵉⴳⵓⵙ Sigus,Oum el Boughi,DZ,Argelia
24h,35.67068,10.59377,306.7, 3 de agosto,Burje,La delegación de viviendas,TN,Túnez
24h,35.66856,10.59397,306.34, 3 de agosto,Burje,La delegación de viviendas,TN,Túnez
24h,35.86654,6.02479,301.9, 3 de agosto,Aïn Djasser ⵙⵙⴻⴱⵜ ⴱⵓⵖⵣⴰⵍ Ain Jasser,Mejorar,DZ,Argelia
24h,35.87175,6.02497,303.82, 3 de agosto,Aïn Djasser ⵙⵙⴻⴱⵜ ⴱⵓⵖⵣⴰⵍ Ain Jasser,Mejorar,DZ,Argelia
24h,35.88356,4.44421,309.16, 3 de agosto,Hammam delaa ⵃⴻⵎⵎⴰⵎ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ ⴹⴹⴰⵍⵄⴰ Pigón,M'sila,DZ,Argelia
24h,35.34903,5.75787,317.03, 3 de agosto,Legride,Mejorar,DZ,Argelia
24h,35.3488,5.76344,312.97, 3 de agosto,Tilatou ⵜⵉⵍⴰⵜⵓ tilatu,Mejorar,DZ,Argelia
24h,35.34888,5.76164,330.37, 3 de agosto,Tilatou ⵜⵉⵍⴰⵜⵓ tilatu,Mejorar,DZ,Argelia
24h,35.09573,5.6457,309.5, 3 de agosto,Djemorah ⴵⵎⵓⵔⴰ Jamura,Biskra,DZ,Argelia
24h,34.98216,5.71323,318, 3 de agosto,Branis ⴱⵔⴰⵏⵉⵙ برانيس,Biskra,DZ,Argelia
24h,41.19781,22.56144,367, 3 de agosto,Bogdanci,SR SR,MK,Macedonia del Norte
24h,41.1952,22.55354,331.54, 3 de agosto,Municipio de Bogdanci,SR SR,MK,Macedonia del Norte
24h,45.41216,34.98597,331.3, 3 de agosto,Nekrasovka,República Autónoma de Crimea,UA,Ucrania
24h,42.07502,21.4325,328.06, 3 de agosto,Municipio del cucer Sandevo,Skopje sr,MK,Macedonia del Norte
24h,46.41732,34.79137,333.9, 3 de agosto,Comunidad de la ciudad de Genichesk,Región de Kherson,UA,Ucrania
24h,46.38369,34.41612,347.92, 3 de agosto,Comunidad de asentamiento de Novotroitsk,Región de Kherson,UA,Ucrania
24h,46.38261,34.41048,339.71, 3 de agosto,Comunidad de asentamiento de Novotroitsk,Región de Kherson,UA,Ucrania
24h,46.38303,34.41442,340.34, 3 de agosto,Comunidad de asentamiento de Novotroitsk,Región de Kherson,UA,Ucrania
24h,46.38194,34.40879,341.81, 3 de agosto,Comunidad de asentamiento de Novotroitsk,Región de Kherson,UA,Ucrania
24h,46.38647,34.41305,341.48, 3 de agosto,Comunidad de asentamiento de Novotroitsk,Región de Kherson,UA,Ucrania
24h,46.34258,34.1865,342.15, 3 de agosto,Comunidad de asentamiento de Novotroitsk,Región de Kherson,UA,Ucrania
24h,46.54259,34.8696,336.33, 3 de agosto,Comunidad de la ciudad de Genichesk,Región de Kherson,UA,Ucrania
24h,46.54158,34.86413,337.28, 3 de agosto,Comunidad de la ciudad de Genichesk,Región de Kherson,UA,Ucrania
24h,46.39915,34.03363,332.25, 3 de agosto,Comunidad de asentamiento de Novotroitsk,Región de Kherson,UA,Ucrania
24h,46.40263,34.03222,337.25, 3 de agosto,Comunidad de asentamiento de Novotroitsk,Región de Kherson,UA,Ucrania
24h,46.40152,34.02644,344.97, 3 de agosto,Comunidad de asentamiento de Novotroitsk,Región de Kherson,UA,Ucrania
24h,46.40501,34.02503,335.76, 3 de agosto,Comunidad de asentamiento de Novotroitsk,Región de Kherson,UA,Ucrania
24h,45.46763,29.31297,343.59, 3 de agosto,Comunidad de la ciudad de Kiliysk,Región de ODESA,UA,Ucrania
24h,45.5591,29.41955,340.85, 3 de agosto,Comunidad de la ciudad de Vilkivska,Región de ODESA,UA,Ucrania
24h,46.67831,34.52708,345.76, 3 de agosto,Comunidad de asentamiento de Ivanivska,Región de Kherson,UA,Ucrania
24h,46.68173,34.52571,345.01, 3 de agosto,Comunidad de asentamiento de Ivanivska,Región de Kherson,UA,Ucrania
24h,46.71608,33.96734,348.18, 3 de agosto,Comunidad de Tavrichan Village,Región de Kherson,UA,Ucrania
24h,46.71496,33.96157,330.86, 3 de agosto,Comunidad de Tavrichan Village,Región de Kherson,UA,Ucrania
24h,46.54803,32.72141,339.63, 3 de agosto,Comunidad de la ciudad de Oleshkiv,Región de Kherson,UA,Ucrania
24h,46.45171,32.24101,336.99, 3 de agosto,Comunidad rural de Chulakivska,Región de Kherson,UA,Ucrania
24h,46.7069,32.93209,337.13, 3 de agosto,Comunidad de la ciudad de Oleshkiv,Región de Kherson,UA,Ucrania
24h,47.09959,34.78687,335.48, 3 de agosto,Comunidad de asentamiento de Veselovsk,Región de Zaporizhzhia,UA,Ucrania
24h,47.10635,34.78418,339.23, 3 de agosto,Comunidad de asentamiento de Veselovsk,Región de Zaporizhzhia,UA,Ucrania
24h,46.79032,32.83275,336.05, 3 de agosto,Comunidad rural de Daryevskaya,Región de Kherson,UA,Ucrania
24h,46.80007,32.84218,336.73, 3 de agosto,Comunidad rural de Daryevskaya,Región de Kherson,UA,Ucrania
24h,47.11317,34.28384,331.93, 3 de agosto,Comunidad de asentamiento de Verkhnorogachytska,Región de Kherson,UA,Ucrania
24h,46.92151,33.00459,346.03, 3 de agosto,Comunidad rural de Daryevskaya,Región de Kherson,UA,Ucrania
24h,46.92027,32.99846,335.92, 3 de agosto,Comunidad rural de Daryevskaya,Región de Kherson,UA,Ucrania
24h,46.67301,31.77937,336.24, 3 de agosto,Comunidad de la aldea de Kutsurubsk,Región de mykolaiv,UA,Ucrania
24h,47.28085,34.80375,330.41, 3 de agosto,La gran comunidad rural de Bilozersk,Región de Zaporizhzhia,UA,Ucrania
24h,46.67675,31.77769,338.39, 3 de agosto,Comunidad de la aldea de Kutsurubsk,Región de mykolaiv,UA,Ucrania
24h,46.68717,31.78798,337.99, 3 de agosto,Comunidad de la aldea de Kutsurubsk,Región de mykolaiv,UA,Ucrania
24h,46.6857,31.78116,343.51, 3 de agosto,Comunidad de la aldea de Kutsurubsk,Región de mykolaiv,UA,Ucrania
24h,47.23004,34.45157,337.86, 3 de agosto,El rog superior,Región de Kherson,UA,Ucrania
24h,47.229,34.44602,330.36, 3 de agosto,El rog superior,Región de Kherson,UA,Ucrania
24h,46.70732,31.78637,346.82, 3 de agosto,Comunidad de la aldea de Kutsurubsk,Región de mykolaiv,UA,Ucrania
24h,47.06854,33.45316,354.22, 3 de agosto,Comunidad rural de Novorei,Región de Kherson,UA,Ucrania
24h,47.06737,33.44722,337.19, 3 de agosto,Comunidad rural de Novorei,Región de Kherson,UA,Ucrania
24h,47.0662,33.44127,336.89, 3 de agosto,Comunidad rural de Novorei,Región de Kherson,UA,Ucrania
24h,47.07088,33.44573,338.05, 3 de agosto,Comunidad rural de Novorei,Región de Kherson,UA,Ucrania
24h,47.06971,33.43979,344.83, 3 de agosto,Comunidad rural de Novorei,Región de Kherson,UA,Ucrania
24h,47.026,33.21799,334.7, 3 de agosto,Comunidad rural de Borozensk,Región de Kherson,UA,Ucrania
24h,46.87113,32.45159,336.41, 3 de agosto,Shevchenkivska Comunidad rural,Región de mykolaiv,UA,Ucrania
24h,46.86981,32.44516,346.12, 3 de agosto,Shevchenkivska Comunidad rural,Región de mykolaiv,UA,Ucrania
24h,46.86848,32.438720000000004,342.63, 3 de agosto,Shevchenkivska Comunidad rural,Región de mykolaiv,UA,Ucrania
24h,47.14851,33.66004,350.12, 3 de agosto,Comunidad rural de Milivka,Región de Kherson,UA,Ucrania
24h,47.14639,33.49558,343.43, 3 de agosto,Comunidad rural de Borozensk,Región de Kherson,UA,Ucrania
24h,47.5768,34.18736,333.25, 3 de agosto,Comunidad rural de Pokrovsk,Región de dnipropetrovsk,UA,Ucrania
24h,47.81467,34.49569,332.21, 3 de agosto,Comunidad de la aldea de Pershotravnevsky,Región de dnipropetrovsk,UA,Ucrania
24h,47.42403,31.82506,350.79, 3 de agosto,La comunidad de la ciudad de Novo Odessa,Región de mykolaiv,UA,Ucrania
24h,47.42263,31.81838,353.83, 3 de agosto,La comunidad de la ciudad de Novo Odessa,Región de mykolaiv,UA,Ucrania
24h,47.42631,31.81671,348.79, 3 de agosto,La comunidad de la ciudad de Novo Odessa,Región de mykolaiv,UA,Ucrania
24h,47.42306,31.82468,349.21, 3 de agosto,Sukhoelanets comunidad rural,Región de mykolaiv,UA,Ucrania
24h,47.42163,31.81803,349.08, 3 de agosto,La comunidad de la ciudad de Novo Odessa,Región de mykolaiv,UA,Ucrania
24h,47.42531,31.81636,348.8, 3 de agosto,La comunidad de la ciudad de Novo Odessa,Región de mykolaiv,UA,Ucrania
24h,47.58364,31.74877,333.1, 3 de agosto,Comunidad de asentamiento de Yelanets,Región de mykolaiv,UA,Ucrania
24h,48.29131,34.4448,334.37, 3 de agosto,Comunidad de asentamiento de Krynychansk,Región de dnipropetrovsk,UA,Ucrania
24h,48.20589,33.98763,330.72, 3 de agosto,Comunidad de la aldea de Bozhedar,Región de dnipropetrovsk,UA,Ucrania
24h,48.30291,34.35089,335.17, 3 de agosto,Comunidad de asentamiento de Krynychansk,Región de dnipropetrovsk,UA,Ucrania
24h,47.32218,29.44819,339.03, 3 de agosto,Comunidad de asentamiento de Oknyansk,Región de ODESA,UA,Ucrania
24h,47.3407,29.46974,338.79, 3 de agosto,Comunidad de asentamiento de Oknyansk,Región de ODESA,UA,Ucrania
24h,47.34072,29.46767,336.55, 3 de agosto,Comunidad de asentamiento de Oknyansk,Región de ODESA,UA,Ucrania
24h,47.43094,29.37267,331.74, 3 de agosto,Comunidad de asentamiento de Oknyansk,Región de ODESA,UA,Ucrania
24h,47.43118,29.37133,335.76, 3 de agosto,Comunidad de asentamiento de Oknyansk,Región de ODESA,UA,Ucrania
24h,47.62599,30.14604,330.09, 3 de agosto,Comunidad de la ciudad de Ananyev,Región de ODESA,UA,Ucrania
24h,48.42348,33.90417,337.54, 3 de agosto,Comunidad de asentamiento de Vyshnivska,Región de dnipropetrovsk,UA,Ucrania
24h,47.57846,29.8076,341.45, 3 de agosto,Comunidad rural de Kuyalnitsky,Región de ODESA,UA,Ucrania
24h,47.58241,29.80564,342.85, 3 de agosto,Comunidad rural de Kuyalnitsky,Región de ODESA,UA,Ucrania
24h,47.58908,29.79645,345.77, 3 de agosto,Comunidad rural de Kuyalnitsky,Región de ODESA,UA,Ucrania
24h,47.87307,31.0241,333.98, 3 de agosto,Comunidad rural de Kamyanostivska,Región de mykolaiv,UA,Ucrania
24h,47.71558,30.23649,342.07, 3 de agosto,Comunidad de asentamiento de Lyubashiv,Región de ODESA,UA,Ucrania
24h,47.71947,30.23468,340.71, 3 de agosto,Comunidad de asentamiento de Lyubashiv,Región de ODESA,UA,Ucrania
24h,47.79783,30.25391,351.24, 3 de agosto,Comunidad de asentamiento de Lyubashiv,Región de ODESA,UA,Ucrania
24h,47.80168,30.25199,345.55, 3 de agosto,Comunidad de asentamiento de Lyubashiv,Región de ODESA,UA,Ucrania
24h,47.80824,30.24306,335.32, 3 de agosto,Comunidad de asentamiento de Lyubashiv,Región de ODESA,UA,Ucrania
24h,47.80712,30.2381,334.99, 3 de agosto,Comunidad de asentamiento de Lyubashiv,Región de ODESA,UA,Ucrania
24h,47.88986,30.25603,342.2, 3 de agosto,Comunidad de asentamiento de Lyubashiv,Región de ODESA,UA,Ucrania
24h,47.85132,29.35101,342.88, 3 de agosto,Comunidad de asentamiento de Slobida,Región de ODESA,UA,Ucrania
24h,47.85005,29.34556,335.07, 3 de agosto,Comunidad de asentamiento de Slobida,Región de ODESA,UA,Ucrania
24h,45.55809,20.56092,348.89, 3 de agosto,Municipio de Zitište,Vojvodina,RS,Serbia
24h,45.55572,20.5539,339.79, 3 de agosto,Municipio de Zitište,Vojvodina,RS,Serbia
24h,48.07577,28.97482,334.08, 3 de agosto,Comunidad de Kodyma City,Región de ODESA,UA,Ucrania
24h,47.96928,28.3581,333.76, 3 de agosto,Ciripcău,NA,MD,Moldavia
24h,48.35944,28.77497,329.18, 3 de agosto,Gorodkovsk Comunidad rural,Región de Vinnytsia,UA,Ucrania
24h,48.41035,28.7414,328.82, 3 de agosto,Gorodkovsk Comunidad rural,Región de Vinnytsia,UA,Ucrania
24h,48.40902,28.73573,329.37, 3 de agosto,Gorodkovsk Comunidad rural,Región de Vinnytsia,UA,Ucrania
24h,48.42728,26.61969,334.66, 3 de agosto,Comunidad rural de Livynetsk,Región de Chernivtsi,UA,Ucrania
24h,50.48359,34.93265,336.3, 3 de agosto,Trostyanets,Región sumy,UA,Ucrania
24h,50.48685,34.93129,338.55, 3 de agosto,Trostyanets,Región sumy,UA,Ucrania
24h,48.13283,22.85702,340, 3 de agosto,Comunidad de asentamiento de Vylotsk,Región transcarpata,UA,Ucrania
24h,50.69602,32.20576,327.98, 3 de agosto,Niñita,Región de Chernihiv,UA,Ucrania
24h,51.88766,29.33941,332.64, 3 de agosto,Consejo de la aldea de Michalkovsky,Región de Gomel,BY,Bielorrusia
24h,51.89284,29.34454,331.25, 3 de agosto,Consejo de la aldea de Michalkovsky,Región de Gomel,BY,Bielorrusia
24h,51.89128,29.33737,333.74, 3 de agosto,Consejo de la aldea de Michalkovsky,Región de Gomel,BY,Bielorrusia
24h,52.74538,31.80341,327.15, 3 de agosto,Asentamiento rural de Roznovsky,Región de Bryansk,RU,Rusia
24h,52.74423,31.79734,336.03, 3 de agosto,Asentamiento rural de Roznovsky,Región de Bryansk,RU,Rusia
24h,52.74308,31.79125,337.51, 3 de agosto,Asentamiento rural de Roznovsky,Región de Bryansk,RU,Rusia
24h,52.74192,31.78516,335.48, 3 de agosto,Asentamiento rural de Roznovsky,Región de Bryansk,RU,Rusia
24h,52.74873,31.80169,330.73, 3 de agosto,Asentamiento rural de Roznovsky,Región de Bryansk,RU,Rusia
24h,52.74757,31.79561,352.49, 3 de agosto,Asentamiento rural de Roznovsky,Región de Bryansk,RU,Rusia
24h,52.74642,31.78951,331.46, 3 de agosto,Asentamiento rural de Roznovsky,Región de Bryansk,RU,Rusia
24h,52.74527,31.78343,344.43, 3 de agosto,Asentamiento rural de Roznovsky,Región de Bryansk,RU,Rusia
24h,53.44149,34.41804,336.75, 3 de agosto,Fokino,Región de Bryansk,RU,Rusia
24h,53.1481,26.13908,341.98, 3 de agosto,Consejo de la aldea de Kroshin,Región de Brest,BY,Bielorrusia
24h,56.12392,33.64001,331.98, 3 de agosto,NA,Región de tver,RU,Rusia
24h,37.10335,9.77139,345.51, 3 de agosto,NA,Delegación de tinja,TN,Túnez
24h,37.10243,9.76703,350.99, 3 de agosto,NA,Delegación de tinja,TN,Túnez
24h,36.65697,6.39579,341.72, 3 de agosto,En Maujuch,Jijel,DZ,Argelia
24h,36.86921,6.98051,343.57, 3 de agosto,Skikda ⵙⴽⵉⴽⴷⴰ skikda,En el skik,DZ,Argelia
24h,36.87849,6.9566,335.34, 3 de agosto,Skikda ⵙⴽⵉⴽⴷⴰ skikda,En el skik,DZ,Argelia
24h,36.58965,5.42449,338.97, 3 de agosto,Tamridjet,Béjaïa,DZ,Argelia
24h,36.67581,4.73946,367, 3 de agosto,Clima fenaïa,Béjaïa,DZ,Argelia
24h,36.68021,4.7345,350.08, 3 de agosto,Clima fenaïa,Béjaïa,DZ,Argelia
24h,36.67908,4.73016,349.11, 3 de agosto,Clima fenaïa,Béjaïa,DZ,Argelia
24h,36.6778,4.7252,350.29, 3 de agosto,Aire,Béjaïa,DZ,Argelia
24h,35.8055,-0.34466,334.64, 3 de agosto,Aïn El Bia ⵄⵉⵏ ⵍⴱⵉⵢⴰ Ein Al -Bayya,Decimos,DZ,Argelia
24h,41.1991,22.55738,340.04, 3 de agosto,Bogdanci,SR SR,MK,Macedonia del Norte
24h,41.19864,22.55224,352.28, 3 de agosto,Bogdanci,SR SR,MK,Macedonia del Norte
24h,41.20284,22.5514,367, 3 de agosto,Bogdanci,SR SR,MK,Macedonia del Norte
24h,41.2075,22.5556,367, 3 de agosto,Bogdanci,SR SR,MK,Macedonia del Norte
24h,41.20796,22.56072,334.77, 3 de agosto,Bogdanci,SR SR,MK,Macedonia del Norte
24h,41.20704,22.55043,320.85, 3 de agosto,Bogdanci,SR SR,MK,Macedonia del Norte
24h,41.21169,22.55459,332.78, 3 de agosto,Bogdanci,SR SR,MK,Macedonia del Norte
24h,41.20729,22.55797,347.05, 3 de agosto,Bogdanci,SR SR,MK,Macedonia del Norte
24h,41.20686,22.55281,367, 3 de agosto,Bogdanci,SR SR,MK,Macedonia del Norte
24h,41.21105,22.55178,344.01, 3 de agosto,Bogdanci,SR SR,MK,Macedonia del Norte
24h,41.53841,23.30511,343.03, 3 de agosto,Sandanski,Blagoevgrad,BG,Bulgaria
24h,42.13031,25.18188,334.08, 3 de agosto,Primero,Plovdiv,BG,Bulgaria
24h,41.91852,21.49076,341.6, 3 de agosto,Municipio de Studenicani,Skopje sr,MK,Macedonia del Norte
24h,42.17678,21.65537,342.96, 3 de agosto,Municipio de Lipkovo,Noreste de SR,MK,Macedonia del Norte
24h,42.71217,24.1717,343.19, 3 de agosto,Depósito,Sofía,BG,Bulgaria
24h,42.7147,24.17575,339.97, 3 de agosto,Depósito,Sofía,BG,Bulgaria
24h,43.22907,25.19703,332.26, 3 de agosto,Pavlikeni,Veliko Tarnovo,BG,Bulgaria
24h,43.17511,24.30328,342.45, 3 de agosto,Lukovit,Lovech,BG,Bulgaria
24h,43.25351,22.34034,335.22, 3 de agosto,Municipio de Bela Palanka,Serbia central,RS,Serbia
